game_code,game_date,game_time,home_code,home_name,home_link,away_code,away_name,away_link,arena
LAC-OKC-=3212023,=3-21-2023,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Crypto.com Arena
WAS-DEN-=3222023,=3-22-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Capital One Arena
DAL-GSW-=3222023,=3-22-2023,7:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,American Airlines Center
MIA-NYK-=3222023,=3-22-2023,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,FTX Arena
TOR-IND-=3222023,=3-22-2023,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Scotiabank Arena
CHI-PHI-=3222023,=3-22-2023,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,United Center
MEM-HOU-=3222023,=3-22-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,FedEx Forum
MIL-SAS-=3222023,=3-22-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Fiserv Forum
MIN-ATL-=3222023,=3-22-2023,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Target Center
UTA-POR-=3222023,=3-22-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Vivint Arena
LAL-PHO-=3222023,=3-22-2023,10:00p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Crypto.com Arena
ORL-NYK-=3232023,=3-23-2023,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Amway Center
BRK-CLE-=3232023,=3-23-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Barclays Center
NOP-CHO-=3232023,=3-23-2023,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Smoothie King Center
LAC-OKC-=3232023,=3-23-2023,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Crypto.com Arena
BOS-IND-=3242023,=3-24-2023,7:00p,BOS,Boston Celtics,/teams/BOS/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,TD Garden
WAS-SAS-=3242023,=3-24-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Capital One Arena
TOR-DET-=3242023,=3-24-2023,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Scotiabank Arena
MEM-HOU-=3242023,=3-24-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,FedEx Forum
DAL-CHO-=3242023,=3-24-2023,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,American Airlines Center
UTA-MIL-=3242023,=3-24-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Vivint Arena
GSW-PHI-=3242023,=3-24-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Chase Center
POR-CHI-=3242023,=3-24-2023,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Moda Center
SAC-PHO-=3242023,=3-24-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Golden 1 Center
LAL-OKC-=3242023,=3-24-2023,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Crypto.com Arena
ATL-IND-=3252023,=3-25-2023,5:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,State Farm Arena
MIA-BRK-=3252023,=3-25-2023,8:00p,MIA,Miami Heat,/teams/MIA/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,FTX Arena
DEN-MIL-=3252023,=3-25-2023,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Ball Arena
PHO-PHI-=3252023,=3-25-2023,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Footprint Center
SAC-UTA-=3252023,=3-25-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Golden 1 Center
LAC-NOP-=3252023,=3-25-2023,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Crypto.com Arena
CHO-DAL-=3262023,=3-26-2023,1:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Spectrum Center
LAL-CHI-=3262023,=3-26-2023,3:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Crypto.com Arena
ATL-MEM-=3262023,=3-26-2023,6:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,State Farm Arena
BOS-SAS-=3262023,=3-26-2023,6:00p,BOS,Boston Celtics,/teams/BOS/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,TD Garden
CLE-HOU-=3262023,=3-26-2023,6:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Rocket Mortgage Fieldhouse
ORL-BRK-=3262023,=3-26-2023,6:00p,ORL,Orlando Magic,/teams/ORL/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Amway Center
TOR-WAS-=3262023,=3-26-2023,6:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Scotiabank Arena
POR-OKC-=3262023,=3-26-2023,7:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Moda Center
GSW-MIN-=3262023,=3-26-2023,8:30p,GSW,Golden State Warriors,/teams/GSW/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Chase Center
DET-MIL-=3272023,=3-27-2023,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Little Caesars Arena
IND-DAL-=3272023,=3-27-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Gainbridge Fieldhouse
NYK-HOU-=3272023,=3-27-2023,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Madison Square Garden (IV)
UTA-PHO-=3272023,=3-27-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Vivint Arena
DEN-PHI-=3272023,=3-27-2023,9:30p,DEN,Denver Nuggets,/teams/DEN/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Ball Arena
POR-NOP-=3272023,=3-27-2023,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Moda Center
SAC-MIN-=3272023,=3-27-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Golden 1 Center
LAC-CHI-=3272023,=3-27-2023,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Crypto.com Arena
WAS-BOS-=3282023,=3-28-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Capital One Arena
ATL-CLE-=3282023,=3-28-2023,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,State Farm Arena
TOR-MIA-=3282023,=3-28-2023,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Scotiabank Arena
MEM-ORL-=3282023,=3-28-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,FedEx Forum
OKC-CHO-=3282023,=3-28-2023,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Paycom Center
GSW-NOP-=3282023,=3-28-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Chase Center
IND-MIL-=3292023,=3-29-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Gainbridge Fieldhouse
BRK-HOU-=3292023,=3-29-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Barclays Center
NYK-MIA-=3292023,=3-29-2023,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Madison Square Garden (IV)
PHI-DAL-=3292023,=3-29-2023,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Wells Fargo Center
CHI-LAL-=3292023,=3-29-2023,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,United Center
MEM-LAC-=3292023,=3-29-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,FedEx Forum
OKC-DET-=3292023,=3-29-2023,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Paycom Center
SAS-UTA-=3292023,=3-29-2023,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,AT&T Center
PHO-MIN-=3292023,=3-29-2023,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Footprint Center
POR-SAC-=3292023,=3-29-2023,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Moda Center
MIL-BOS-=3302023,=3-30-2023,7:30p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Fiserv Forum
DEN-NOP-=3302023,=3-30-2023,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Ball Arena
CHO-CHI-=3312023,=3-31-2023,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Spectrum Center
IND-OKC-=3312023,=3-31-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Gainbridge Fieldhouse
PHI-TOR-=3312023,=3-31-2023,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Wells Fargo Center
WAS-ORL-=3312023,=3-31-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Capital One Arena
BOS-UTA-=3312023,=3-31-2023,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,TD Garden
BRK-ATL-=3312023,=3-31-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Barclays Center
CLE-NYK-=3312023,=3-31-2023,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Rocket Mortgage Fieldhouse
HOU-DET-=3312023,=3-31-2023,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Toyota Center
MEM-LAC-=3312023,=3-31-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,FedEx Forum
MIN-LAL-=3312023,=3-31-2023,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Target Center
GSW-SAS-=3312023,=3-31-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Chase Center
POR-SAC-=3312023,=3-31-2023,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Moda Center
PHO-DEN-=3312023,=3-31-2023,10:30p,PHO,Phoenix Suns,/teams/PHO/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Footprint Center
MIA-DAL-=4=12023,=4-=1-2023,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,FTX Arena
NOP-LAC-=4=12023,=4-=1-2023,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Smoothie King Center
CHO-TOR-=4=22023,=4-=2-2023,1:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Spectrum Center
BRK-UTA-=4=22023,=4-=2-2023,3:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Barclays Center
CHI-MEM-=4=22023,=4-=2-2023,3:30p,CHI,Chicago Bulls,/teams/CHI/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,United Center
MIN-POR-=4=22023,=4-=2-2023,3:30p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Target Center
ATL-DAL-=4=22023,=4-=2-2023,6:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,State Farm Arena
SAC-SAS-=4=22023,=4-=2-2023,6:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Golden 1 Center
ORL-DET-=4=22023,=4-=2-2023,6:00p,ORL,Orlando Magic,/teams/ORL/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Amway Center
NYK-WAS-=4=22023,=4-=2-2023,6:00p,NYK,New York Knicks,/teams/NYK/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Madison Square Garden (IV)
HOU-LAL-=4=22023,=4-=2-2023,7:00p,HOU,Houston Rockets,/teams/HOU/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Toyota Center
OKC-PHO-=4=22023,=4-=2-2023,7:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Paycom Center
MIL-PHI-=4=22023,=4-=2-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Fiserv Forum
CLE-IND-=4=22023,=4-=2-2023,8:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Rocket Mortgage Fieldhouse
DEN-GSW-=4=22023,=4-=2-2023,8:30p,DEN,Denver Nuggets,/teams/DEN/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Ball Arena
CHO-TOR-=4=42023,=4-=4-2023,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Spectrum Center
WAS-MIL-=4=42023,=4-=4-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Capital One Arena
ORL-CLE-=4=42023,=4-=4-2023,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Amway Center
DET-MIA-=4=42023,=4-=4-2023,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Little Caesars Arena
BRK-MIN-=4=42023,=4-=4-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Barclays Center
HOU-DEN-=4=42023,=4-=4-2023,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Toyota Center
MEM-POR-=4=42023,=4-=4-2023,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,FedEx Forum
NOP-SAC-=4=42023,=4-=4-2023,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Smoothie King Center
PHI-BOS-=4=42023,=4-=4-2023,8:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Wells Fargo Center
CHI-ATL-=4=42023,=4-=4-2023,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,United Center
UTA-LAL-=4=42023,=4-=4-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Vivint Arena
GSW-OKC-=4=42023,=4-=4-2023,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Chase Center
PHO-SAS-=4=42023,=4-=4-2023,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Footprint Center
DET-BRK-=4=52023,=4-=5-2023,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Little Caesars Arena
IND-NYK-=4=52023,=4-=5-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Gainbridge Fieldhouse
ATL-WAS-=4=52023,=4-=5-2023,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,State Farm Arena
BOS-TOR-=4=52023,=4-=5-2023,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,TD Garden
MIL-CHI-=4=52023,=4-=5-2023,7:30p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Fiserv Forum
NOP-MEM-=4=52023,=4-=5-2023,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Smoothie King Center
DAL-SAC-=4=52023,=4-=5-2023,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,American Airlines Center
LAC-LAL-=4=52023,=4-=5-2023,10:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Crypto.com Arena
ORL-CLE-=4=62023,=4-=6-2023,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Amway Center
PHI-MIA-=4=62023,=4-=6-2023,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Wells Fargo Center
SAS-POR-=4=62023,=4-=6-2023,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Moody Center
UTA-OKC-=4=62023,=4-=6-2023,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Vivint Arena
PHO-DEN-=4=62023,=4-=6-2023,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Footprint Center
CHO-HOU-=4=72023,=4-=7-2023,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Spectrum Center
WAS-MIA-=4=72023,=4-=7-2023,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Capital One Arena
IND-DET-=4=72023,=4-=7-2023,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Gainbridge Fieldhouse
BRK-ORL-=4=72023,=4-=7-2023,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Barclays Center
BOS-TOR-=4=72023,=4-=7-2023,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,TD Garden
ATL-PHI-=4=72023,=4-=7-2023,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,State Farm Arena
MIL-MEM-=4=72023,=4-=7-2023,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Fiserv Forum
NOP-NYK-=4=72023,=4-=7-2023,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Smoothie King Center
DAL-CHI-=4=72023,=4-=7-2023,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,American Airlines Center
SAC-GSW-=4=72023,=4-=7-2023,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Golden 1 Center
LAL-PHO-=4=72023,=4-=7-2023,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Crypto.com Arena
UTA-DEN-=4=82023,=4-=8-2023,3:30p,UTA,Utah Jazz,/teams/UTA/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Vivint Arena
LAC-POR-=4=82023,=4-=8-2023,4:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Crypto.com Arena
SAS-MIN-=4=82023,=4-=8-2023,4:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Moody Center
BOS-ATL-=4=92023,=4-=9-2023,1:00p,BOS,Boston Celtics,/teams/BOS/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,TD Garden
BRK-PHI-=4=92023,=4-=9-2023,1:00p,BRK,Brooklyn Nets,/teams/BRK/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Barclays Center
CHI-DET-=4=92023,=4-=9-2023,1:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,United Center
CLE-CHO-=4=92023,=4-=9-2023,1:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Rocket Mortgage Fieldhouse
MIA-ORL-=4=92023,=4-=9-2023,1:00p,MIA,Miami Heat,/teams/MIA/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,FTX Arena
NYK-IND-=4=92023,=4-=9-2023,1:00p,NYK,New York Knicks,/teams/NYK/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Madison Square Garden (IV)
TOR-MIL-=4=92023,=4-=9-2023,1:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Scotiabank Arena
WAS-HOU-=4=92023,=4-=9-2023,1:00p,WAS,Washington Wizards,/teams/WAS/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Capital One Arena
DAL-SAS-=4=92023,=4-=9-2023,3:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,American Airlines Center
DEN-SAC-=4=92023,=4-=9-2023,3:30p,DEN,Denver Nuggets,/teams/DEN/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Ball Arena
LAL-UTA-=4=92023,=4-=9-2023,3:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Crypto.com Arena
MIN-NOP-=4=92023,=4-=9-2023,3:30p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,Target Center
OKC-MEM-=4=92023,=4-=9-2023,3:30p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Paycom Center
PHO-LAC-=4=92023,=4-=9-2023,3:30p,PHO,Phoenix Suns,/teams/PHO/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Footprint Center
POR-GSW-=4=92023,=4-=9-2023,3:30p,POR,Portland Trail Blazers,/teams/POR/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Moda Center
